propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
16974-M5627516,"{'id': '2', 'nombre': 'Casa'}",380000000,124.0,124.0,4,3,0,"{'id': '4424', 'nombre': 'Caldas'}",,NA,Caldas,,VIVA INMOBILIARIA,Usado,"{'lon': -75.6363, 'lat': 6.081035}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-na-4-habitaciones-3-banos/16974-M5627516,Entre 10 y 20 años,2,2025-04-25
4534-M5184140,"{'id': '2', 'nombre': 'Casa'}",1950000000,1500.0,520.0,5,5,4,"{'id': '4424', 'nombre': 'Caldas'}",,NA,Caldas,,MURILLO PROPIEDADES,Usado,"{'lon': -75.637, 'lat': 6.09}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-na-5-habitaciones-5-banos-4-garajes/4534-M5184140,Entre 5 y 10 años,5,2025-04-25
10310-M5376901,"{'id': '2', 'nombre': 'Casa'}",460000000,108.0,108.0,5,2,0,"{'id': '4424', 'nombre': 'Caldas'}",,UB LA GITANA,Caldas La Raya,,VIVENORTE PROPIEDAD RAIZ,Usado,"{'lon': -75.63475, 'lat': 6.07432}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-ub-la-gitana-5-habitaciones-2-banos/10310-M5376901,Entre 5 y 10 años,3,2025-04-25
16215-M5328547,"{'id': '2', 'nombre': 'Casa'}",1690000000,520.0,520.0,5,5,4,"{'id': '4424', 'nombre': 'Caldas'}",,NA,La Miel,40000.0,CASAS u0026 ESPACIOS,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-na-5-habitaciones-5-banos-4-garajes/16215-M5328547,Entre 0 y 5 años,4,2025-04-25
687-I1877827,"{'id': '2', 'nombre': 'Casa'}",2100000000,224.0,224.0,4,4,2,"{'id': '4424', 'nombre': 'Caldas'}",,MONTE AZUL,Monte Azul,547000.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-monte-azul-4-habitaciones-4-banos-2-garajes/687-I1877827,Entre 0 y 5 años,5,2025-04-25
16215-M4516724,"{'id': '2', 'nombre': 'Casa'}",1850000000,500.0,500.0,5,5,4,"{'id': '4424', 'nombre': 'Caldas'}",,NA,La Tablaza,660000.0,CASAS u0026 ESPACIOS,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-na-5-habitaciones-5-banos-4-garajes/16215-M4516724,Entre 0 y 5 años,5,2025-04-25
11704-M5120413,"{'id': '2', 'nombre': 'Casa'}",1450000000,2892.0,275.0,3,3,4,"{'id': '4424', 'nombre': 'Caldas'}",,NA,Verda La Miel Caldas Antioquia,,CENTURY 21 RADIAL,Usado,,https://www.metrocuadrado.com/inmueble/venta-casa-caldas-na-3-habitaciones-3-banos-4-garajes/11704-M5120413,Entre 5 y 10 años,5,2025-04-25
16254-M5605736,"{'id': '2', 'nombre': 'Casa'}",1450000000,476.0,476.0,5,5,1,"{'id': '4424', 'nombre': 'Caldas'}",,NA,Caldas,,COLOMBIANA DE TENENCIA DE BIENES S.A.S.,Usado,"{'lon': -75.63904, 'lat': 6.08937}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-na-5-habitaciones-5-banos-1-garajes/16254-M5605736,Más de 20 años,3,2025-04-25
17778-M5348498,"{'id': '2', 'nombre': 'Casa'}",1690000000,1500.0,521.0,5,5,4,"{'id': '4424', 'nombre': 'Caldas'}","{'id': '102', 'nombre': 'Otros'}",CALDAS,La Miel,50000.0,GRUPO LA VENTA,Usado,"{'lon': -75.62351, 'lat': 6.09851}",https://www.metrocuadrado.com/inmueble/venta-casa-caldas-caldas-5-habitaciones-5-banos-4-garajes/17778-M5348498,Entre 0 y 5 años,6,2025-04-25
4673-M5436799,"{'id': '2', 'nombre': 'Casa'}",580000000,223.3,234.09,5,2,0,"{'id': '4424', 'nombre': 'Caldas'}",,NA,Los Cerezos,,ALBERTO ALVAREZ,Usado,,https://www.metrocuadrado.com/inmueble/venta-casa-caldas-na-5-habitaciones-2-banos/4673-M5436799,Entre 10 y 20 años,2,2025-04-25
