propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
12133-M6802518,"{'id': '2', 'nombre': 'Casa'}",1200000000,202,202,3,2,2,"{'id': '4461', 'nombre': 'La Estrella'}",,SURAMERICA,Suramerica,925000.0,RENTA RAIZ SOLUCIONES INMOBILIARIAS,Usado,"{'lon': -75.63282, 'lat': 6.16483}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-suramerica-3-habitaciones-2-banos-2-garajes/12133-M6802518,Más de 20 años,4,2026-09-08
11614-M6431086,"{'id': '2', 'nombre': 'Casa'}",700000000,172,172,4,4,2,"{'id': '4461', 'nombre': 'La Estrella'}",,LA ESTRELLA,La Estrella,,BODEGAS Y ESPACIOS,Usado,"{'lon': -75.63662, 'lat': 6.151145}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-la-estrella-4-habitaciones-4-banos-2-garajes/11614-M6431086,Entre 0 y 5 años,3,2026-09-08
21472-M6211097,"{'id': '2', 'nombre': 'Casa'}",2100000000,300,300,4,5,2,"{'id': '4461', 'nombre': 'La Estrella'}",,OTRO,Otro,615000.0,GRUPO SANTAMARIA,Usado,"{'lon': -75.64142, 'lat': 6.150985}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-otro-4-habitaciones-5-banos-2-garajes/21472-M6211097,Entre 10 y 20 años,5,2026-09-08
23074-M6753772,"{'id': '2', 'nombre': 'Casa'}",830000000,169,169,5,3,1,"{'id': '4461', 'nombre': 'La Estrella'}",,LA ESTRELLA,La Estrella,,ARRENDAMIENTOS ALNAGO ,Usado,"{'lon': -75.64154, 'lat': 6.1602}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-la-estrella-5-habitaciones-3-banos-1-garajes/23074-M6753772,Entre 0 y 5 años,3,2026-09-08
20490-M6130099,"{'id': '2', 'nombre': 'Casa'}",900000000,225,225,5,4,1,"{'id': '4461', 'nombre': 'La Estrella'}",,BAVARIA,Bavaria,369000.0,3S REALTY  INTERNATIONAL-MEDELLIN  SAS,Usado,"{'lon': -75.63807, 'lat': 6.1604}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-bavaria-5-habitaciones-4-banos-1-garajes/20490-M6130099,Entre 10 y 20 años,4,2026-09-08
18518-M6535146,"{'id': '2', 'nombre': 'Casa'}",2100000000,2000,300,3,4,4,"{'id': '4461', 'nombre': 'La Estrella'}",,SAN ISIDRO,San Isidro,,EPICASA PROPIEDAD RAIZ SAS,Usado,"{'lon': -75.62191, 'lat': 6.1187}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-san-isidro-3-habitaciones-4-banos-4-garajes/18518-M6535146,Entre 5 y 10 años,3,2026-09-08
21472-M7014386,"{'id': '2', 'nombre': 'Casa'}",6500000000,900,900,5,5,1,"{'id': '4461', 'nombre': 'La Estrella'}",,LA TABLAZA,La Tablaza,850000.0,GRUPO SANTAMARIA,Usado,"{'lon': -75.63, 'lat': 6.12}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-la-tablaza-5-habitaciones-5-banos-1-garajes/21472-M7014386,Entre 5 y 10 años,5,2026-09-08
22583-M6580370,"{'id': '2', 'nombre': 'Casa'}",1000000000,130,130,3,3,2,"{'id': '4461', 'nombre': 'La Estrella'}",,TOLEDO,Toledo,523000.0,INVERSIONES ALVAREZ CUELLO S.A.S.,Usado,"{'lon': -75.63662, 'lat': 6.151145}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-toledo-3-habitaciones-3-banos-2-garajes/22583-M6580370,Entre 5 y 10 años,4,2026-09-08
22583-M7030309,"{'id': '2', 'nombre': 'Casa'}",990000000,157,122,3,2,2,"{'id': '4461', 'nombre': 'La Estrella'}",,UB  LA SIERRA,Suramerica,452000.0,INVERSIONES ALVAREZ CUELLO S.A.S.,Usado,"{'lon': -75.629814, 'lat': 6.160818}",https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-ub.-la-sierra-3-habitaciones-2-banos-2-garajes/22583-M7030309,Entre 10 y 20 años,4,2026-09-08
