propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
13179-M5976055,"{'id': '2', 'nombre': 'Casa'}",1700000000,350,350,5,5,3,"{'id': '3', 'nombre': 'Medellín'}","{'id': '35', 'nombre': 'Noroccidente'}",SIMON BOLIVAR,,0.0,ANGELES INMOBILIARIA ,Usado,"{'lon': -75.604095, 'lat': 6.2476563}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-5-habitaciones-5-banos-3-garajes/13179-M5976055,Más de 20 años,5,2025-08-20
20769-M5999940,"{'id': '2', 'nombre': 'Casa'}",2600000000,367,367,5,5,2,"{'id': '3', 'nombre': 'Medellín'}",,LAS PALMAS,Las Palmas,,JAIRO OCHOA INMOBILIARIA,Usado,"{'lon': -75.54568, 'lat': 6.18465}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-5-habitaciones-5-banos-2-garajes/20769-M5999940,Entre 5 y 10 años,7,2025-08-20
5570-M4926560,"{'id': '2', 'nombre': 'Casa'}",1400000000,340,340,4,5,2,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",LAS LOMAS NO 2,EL POBLADO EL TESORO,1050000000.0,GOMEZ SIERRA PROPIEDADES,Usado,"{'lon': -75.55632, 'lat': 6.210478}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-lomas-no.2-4-habitaciones-5-banos-2-garajes/5570-M4926560,Más de 20 años,6,2025-08-20
MC5999065,"{'id': '2', 'nombre': 'Casa'}",1200000000,212,230,4,3,1,"{'id': '3', 'nombre': 'Medellín'}","{'id': '35', 'nombre': 'Noroccidente'}",BOSQUES DE SAN PABLO,BOSQUES DE SAN PABLO   Zona Urbana ,0.0,,Usado,"{'lon': -75.58058, 'lat': 6.27477}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-bosques-de-san-pablo-4-habitaciones-3-banos-1-garajes/MC5999065,Más de 20 años,4,2025-08-20
19797-M5987837,"{'id': '2', 'nombre': 'Casa'}",6500000000,360,360,4,5,4,"{'id': '3', 'nombre': 'Medellín'}",,PALMAS,Palmas,1100000.0,HOMES INMOBILIARIA,Usado,"{'lon': -75.56479, 'lat': 6.2386627}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-palmas-4-habitaciones-5-banos-4-garajes/19797-M5987837,Entre 5 y 10 años,6,2025-08-20
19797-M5979913,"{'id': '2', 'nombre': 'Casa'}",3950000000,587,538,5,5,4,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",PATIO BONITO,Poblado El Campestre,1120000.0,HOMES INMOBILIARIA,Usado,"{'lon': -75.57338, 'lat': 6.204208}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-patio-bonito-5-habitaciones-5-banos-4-garajes/19797-M5979913,Entre 10 y 20 años,6,2025-08-20
