propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
17029-M6046346,"{'id': '2', 'nombre': 'Casa'}",1790000000,270,270,3,5,4,"{'id': '4444', 'nombre': 'Envigado'}",,LOMA DE LOS BENEDICTINOS,Loma De Los Benedictinos,1322675.0,INTERCAMBIO INMOBILIARIO,Usado,"{'lon': -75.56778, 'lat': 6.17661}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-loma-de-los-benedictinos-3-habitaciones-5-banos-4-garajes/17029-M6046346,Más de 20 años,6,2025-09-19
12650-M6019977,"{'id': '2', 'nombre': 'Casa'}",760000000,124,124,3,3,2,"{'id': '4444', 'nombre': 'Envigado'}","{'id': '102', 'nombre': 'Otros'}",LAS ANTILLAS,LAS ANTILLAS,450000.0,GJ ASESORIA INMOBILIARIA,Usado,"{'lon': -75.58952, 'lat': 6.155504}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-las-antillas-3-habitaciones-3-banos-2-garajes/12650-M6019977,Entre 5 y 10 años,4,2025-09-19
649-M5653157,"{'id': '2', 'nombre': 'Casa'}",2340000000,331,331,4,5,4,"{'id': '4444', 'nombre': 'Envigado'}",,LOMA DEL ATRAVESADO,Loma Del Atravesado,1100000.0,PROYECTAIN INMOBILIARIA ,Usado,"{'lon': -75.58388, 'lat': 6.1682086}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-loma-del-atravesado-4-habitaciones-5-banos-4-garajes/649-M5653157,Entre 10 y 20 años,6,2025-09-19
18157-M5448627,"{'id': '2', 'nombre': 'Casa'}",1400000000,232,232,3,5,4,"{'id': '4444', 'nombre': 'Envigado'}",,LOMA DE CUMBRES,Loma De Cumbres,780000.0,KATA PATIÑO,Usado,"{'lon': -75.57245, 'lat': 6.168778}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-loma-de-cumbres-3-habitaciones-5-banos-4-garajes/18157-M5448627,Más de 20 años,5,2025-09-19
19698-M5710935,"{'id': '2', 'nombre': 'Casa'}",1500000000,404,204,5,5,2,"{'id': '4444', 'nombre': 'Envigado'}",,NA,Loma Las Brujas Envigado,675000.0, Cruma Propiedad Raíz,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-na-5-habitaciones-5-banos-2-garajes/19698-M5710935,Más de 20 años,5,2025-09-19
687-M3478005,"{'id': '2', 'nombre': 'Casa'}",3250000000,590,590,5,5,4,"{'id': '4444', 'nombre': 'Envigado'}",,ENVIGADO,ENVIGADO,600000.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-envigado-5-habitaciones-5-banos-4-garajes/687-M3478005,Entre 10 y 20 años,6,2025-09-19
687-1757413,"{'id': '2', 'nombre': 'Casa'}",1980000000,430,430,4,5,2,"{'id': '4444', 'nombre': 'Envigado'}",,ENVIGADO ALTO DEL ESCOBERO,ENVIGADO ALTO DEL ESCOBERO,200000.0,PROINTEGRAL SA,Usado,,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-envigado-alto-del-escobero-4-habitaciones-5-banos-2-garajes/687-1757413,Entre 5 y 10 años,4,2025-09-19
687-M3820690,"{'id': '2', 'nombre': 'Casa'}",2470000000,404,404,4,5,2,"{'id': '4444', 'nombre': 'Envigado'}",,ENVIGADO,ENVIGADO,1000000.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-envigado-4-habitaciones-5-banos-2-garajes/687-M3820690,Entre 10 y 20 años,6,2025-09-19
20852-M6057086,"{'id': '2', 'nombre': 'Casa'}",1690000000,295,220,3,4,4,"{'id': '4444', 'nombre': 'Envigado'}",,NA,El Esmeraldal,1000000.0,ALTA VISIÓN INMOBILIARIA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-na-3-habitaciones-4-banos-4-garajes/20852-M6057086,Entre 10 y 20 años,6,2025-09-19
687-M5953585,"{'id': '2', 'nombre': 'Casa'}",4500000000,464,464,5,5,4,"{'id': '4444', 'nombre': 'Envigado'}","{'id': '102', 'nombre': 'Otros'}",,envigado,900000.0,PROINTEGRAL SA,Usado,"{'lon': -75.561676, 'lat': 6.1476855}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-5-habitaciones-5-banos-4-garajes/687-M5953585,Más de 20 años,6,2025-09-19
687-M3565943,"{'id': '2', 'nombre': 'Casa'}",1250000000,260,260,2,3,4,"{'id': '4444', 'nombre': 'Envigado'}",,ENVIGADO,ENVIGADO,190632.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-envigado-2-habitaciones-3-banos-4-garajes/687-M3565943,Entre 10 y 20 años,6,2025-09-19
19698-M5677725,"{'id': '2', 'nombre': 'Casa'}",1200000000,291,291,4,5,2,"{'id': '4444', 'nombre': 'Envigado'}",,NA,Cumbres Envigado,850000.0, Cruma Propiedad Raíz,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-na-4-habitaciones-5-banos-2-garajes/19698-M5677725,Más de 20 años,5,2025-09-19
20181-M5775060,"{'id': '2', 'nombre': 'Casa'}",1600000000,200,200,5,2,0,"{'id': '4444', 'nombre': 'Envigado'}","{'id': '102', 'nombre': 'Otros'}",,Los Naranjos,0.0,Seven House,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-5-habitaciones-2-banos/20181-M5775060,Más de 20 años,3,2025-09-19
19795-M5753690,"{'id': '2', 'nombre': 'Casa'}",1300000000,230,230,4,5,2,"{'id': '4444', 'nombre': 'Envigado'}",,ALTO BONITO,Alto Bonito,600000.0,INMOBILIARIA AREA 56 SAS,Usado,"{'lon': -75.58352, 'lat': 6.177461}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-alto-bonito-4-habitaciones-5-banos-2-garajes/19795-M5753690,Entre 0 y 5 años,5,2025-09-19
687-M5774636,"{'id': '2', 'nombre': 'Casa'}",2930000000,500,500,4,5,3,"{'id': '4444', 'nombre': 'Envigado'}","{'id': '102', 'nombre': 'Otros'}",,ENVIGADO,280000.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-4-habitaciones-5-banos-3-garajes/687-M5774636,Entre 0 y 5 años,5,2025-09-19
11976-M6055432,"{'id': '2', 'nombre': 'Casa'}",1970000000,310,310,3,4,4,"{'id': '4444', 'nombre': 'Envigado'}",,LOMA DEL ATRAVESADO,Loma Del Atravesado,950000.0,ACTIVO ESPECIALISTAS INMOBILIARIOS,Usado,"{'lon': -75.56046, 'lat': 6.174879}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-loma-del-atravesado-3-habitaciones-4-banos-4-garajes/11976-M6055432,Entre 5 y 10 años,5,2025-09-19
687-M5611783,"{'id': '2', 'nombre': 'Casa'}",3820000000,550,550,5,5,4,"{'id': '4444', 'nombre': 'Envigado'}",,,ENVIGADO,100000.0,PROINTEGRAL SA,Usado,"{'lon': -75.5683, 'lat': 6.171484}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-5-habitaciones-5-banos-4-garajes/687-M5611783,Entre 5 y 10 años,5,2025-09-19
18157-M5367214,"{'id': '2', 'nombre': 'Casa'}",1000000000,234,234,5,4,1,"{'id': '4444', 'nombre': 'Envigado'}",,EL ESCOBERO,El Escobero,711000.0,KATA PATIÑO,Usado,"{'lon': -75.57184, 'lat': 6.163204}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-el-escobero-5-habitaciones-4-banos-1-garajes/18157-M5367214,Más de 20 años,5,2025-09-19
19797-M6051892,"{'id': '2', 'nombre': 'Casa'}",4800000000,750,750,4,5,4,"{'id': '4444', 'nombre': 'Envigado'}",,ALTO PALMAS,Alto Palmas,,HOMES INMOBILIARIA,Usado,"{'lon': -75.54484, 'lat': 6.153709}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-alto-palmas-4-habitaciones-5-banos-4-garajes/19797-M6051892,Entre 0 y 5 años,6,2025-09-19
687-M4262134,"{'id': '2', 'nombre': 'Casa'}",6000000000,574,574,4,5,4,"{'id': '4444', 'nombre': 'Envigado'}",,ENVIGADO,ENVIGADO,1022631.0,PROINTEGRAL SA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-envigado-envigado-4-habitaciones-5-banos-4-garajes/687-M4262134,Entre 5 y 10 años,6,2025-09-19
