propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
10583-M6081644,"{'id': '2', 'nombre': 'Casa'}",2700000000,286,286.0,4,5,2,"{'id': '3', 'nombre': 'Medellín'}",,POBLADO LAS PALMAS,Poblado Las Palmas,1793000.0,DORA LUCIA GONZALEZ SEPULVEDA,Usado,"{'lon': -75.56151, 'lat': 6.2159653}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-poblado-las-palmas-4-habitaciones-5-banos-2-garajes/10583-M6081644,Entre 10 y 20 años,6,2025-12-22
20765-M6135562,"{'id': '2', 'nombre': 'Casa'}",1300000000,261,261.0,3,4,2,"{'id': '3', 'nombre': 'Medellín'}",,EL POBLADO,El Poblado,,PROVENTO INMOBILIARIA SAS,Usado,"{'lon': -75.57163, 'lat': 6.206796}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/20765-M6135562,Entre 10 y 20 años,5,2025-12-22
17776-M6026615,"{'id': '2', 'nombre': 'Casa'}",540000000,140,140.0,4,2,1,"{'id': '3', 'nombre': 'Medellín'}",,BELEN LA GLORIA,Belen La Gloria,,GESTION COMPAÑÍA  INMOBILIARIA SAS,Usado,"{'lon': -75.59808, 'lat': 6.22355}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-belen-la-gloria-4-habitaciones-2-banos-1-garajes/17776-M6026615,Más de 20 años,4,2025-12-22
20775-M6036137,"{'id': '2', 'nombre': 'Casa'}",5999000000,412,412.0,3,5,4,"{'id': '3', 'nombre': 'Medellín'}",,ALTO DE LAS PALMAS,Alto De Las Palmas,1035032.0,GRUPO SUMERIA BIEN RAIZ  SAS,Usado,"{'lon': -75.5517, 'lat': 6.216162}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alto-de-las-palmas-3-habitaciones-5-banos-4-garajes/20775-M6036137,Entre 0 y 5 años,6,2025-12-22
19698-M5678338,"{'id': '2', 'nombre': 'Casa'}",1900000000,310,252.0,4,5,3,"{'id': '3', 'nombre': 'Medellín'}",,NA,Las Lomas El Poblado,865000.0, Cruma Propiedad Raíz,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-4-habitaciones-5-banos-3-garajes/19698-M5678338,Más de 20 años,6,2025-12-22
19797-M5693303,"{'id': '2', 'nombre': 'Casa'}",1190000000,216,216.0,4,3,2,"{'id': '3', 'nombre': 'Medellín'}",,EL POBLADO,El Poblado,900000.0,HOMES INMOBILIARIA,Usado,"{'lon': -75.56166, 'lat': 6.1969028}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-4-habitaciones-3-banos-2-garajes/19797-M5693303,Entre 5 y 10 años,5,2025-12-22
19797-M6161194,"{'id': '2', 'nombre': 'Casa'}",2600000000,420,420.0,5,5,4,"{'id': '3', 'nombre': 'Medellín'}",,POBLADO,Poblado,980000.0,HOMES INMOBILIARIA,Usado,"{'lon': -73.902466, 'lat': 5.1358614}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-poblado-5-habitaciones-5-banos-4-garajes/19797-M6161194,Más de 20 años,6,2025-12-22
687-M6067531,"{'id': '2', 'nombre': 'Casa'}",2500000000,510,510.0,3,4,2,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",SAN LUCAS,EL POBLADO,1650000.0,PROINTEGRAL SA,Usado,"{'lon': -75.564064, 'lat': 6.1799955}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/687-M6067531,Entre 0 y 5 años,6,2025-12-22
687-M5462916,"{'id': '2', 'nombre': 'Casa'}",10668000000,1085,1085.0,4,5,4,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",LOS BALSOS NO 1,EL POBLADO,2483846.0,PROINTEGRAL SA,Usado,"{'lon': -75.56047, 'lat': 6.1869264}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.1-4-habitaciones-5-banos-4-garajes/687-M5462916,Entre 5 y 10 años,5,2025-12-22
13297-M6161401,"{'id': '2', 'nombre': 'Casa'}",3900000000,700,700.0,5,5,4,"{'id': '3', 'nombre': 'Medellín'}","{'id': '38', 'nombre': 'Suroriente'}",EL TESORO,EL POBLADO EL TESORO,900000.0,BIENES Y AUTOS .COM,Usado,"{'lon': -75.553665, 'lat': 6.207711}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-5-habitaciones-5-banos-4-garajes/13297-M6161401,Entre 10 y 20 años,6,2025-12-22
19014-M6100409,"{'id': '2', 'nombre': 'Casa'}",1890000000,277,277.0,4,4,4,"{'id': '3', 'nombre': 'Medellín'}",,NA,La Tomatera,1315227.0,LIENZO REAL ESTATE,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-4-habitaciones-4-banos-4-garajes/19014-M6100409,Entre 0 y 5 años,6,2025-12-22
19797-M6161169,"{'id': '2', 'nombre': 'Casa'}",4500000000,1548,400.8,3,3,4,"{'id': '3', 'nombre': 'Medellín'}",,ALTO DE LAS PALMAS,Alto De Las Palmas,997000.0,HOMES INMOBILIARIA,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alto-de-las-palmas-3-habitaciones-3-banos-4-garajes/19797-M6161169,Entre 0 y 5 años,6,2025-12-22
