propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
11014-M6012136,"{'id': '14', 'nombre': 'Apartaestudio'}",225000000,36,36,1,1,0,"{'id': '4416', 'nombre': 'Bello'}",,NA,Niquia,153600,VIVAREA SAS,Usado,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bello-na-1-habitaciones-1-banos/11014-M6012136,Entre 0 y 5 años,3,2025-10-15
14973-M6059723,"{'id': '1', 'nombre': 'Apartamento'}",180000000,40,40,1,1,1,"{'id': '4416', 'nombre': 'Bello'}",,EL TRAPICHE,El Trapiche,176000,AGENTES INMOBILIARIOS G8,Usado,"{'lon': -75.57259, 'lat': 6.340187}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bello-el-trapiche-1-habitaciones-1-banos-1-garajes/14973-M6059723,Entre 5 y 10 años,3,2025-10-15
16974-M4896217,"{'id': '14', 'nombre': 'Apartaestudio'}",240000000,39,39,1,1,1,"{'id': '4416', 'nombre': 'Bello'}",,LA NAVARRA,Niquia,147000,VIVA INMOBILIARIA,Usado,"{'lon': -75.53362, 'lat': 6.345154}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bello-la-navarra-1-habitaciones-1-banos-1-garajes/16974-M4896217,Entre 5 y 10 años,4,2025-10-15
