propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
20449-M6036841,"{'id': '1', 'nombre': 'Apartamento'}",245000000,25.7,25.7,1,1,0,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CENTRO INTERNACIONAL,Centro Internacional,0.0,BLUE SMART INMOBILIARIA  SAS,Usado,"{'lon': -74.07129, 'lat': 4.61094}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-centro-internacional-1-habitaciones-1-banos/20449-M6036841,Entre 0 y 5 años,3,2025-11-28
470-M5568657,"{'id': '1', 'nombre': 'Apartamento'}",450000000,46.0,46.0,1,2,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",EL CONTADOR,El Contador,530000.0,Tutecho.net u0026 Asociados S.A,Usado,"{'lon': -74.04216, 'lat': 4.72098}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-contador-1-habitaciones-2-banos-1-garajes/470-M5568657,Entre 0 y 5 años,5,2025-11-28
MC6129860,"{'id': '1', 'nombre': 'Apartamento'}",360000000,38.0,37.0,1,1,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",SANTA BIBIANA,CHICO NAVARRA   Zona Urbana,370000.0,,Usado,"{'lon': -74.05467, 'lat': 4.6933393}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-santa-bibiana-1-habitaciones-1-banos-1-garajes/MC6129860,Más de 20 años,6,2025-11-28
MC6176172,"{'id': '1', 'nombre': 'Apartamento'}",620000000,73.0,73.0,1,2,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",LOS ROSALES,LOS ROSALES   Zona Urbana,860000.0,,Usado,"{'lon': -74.04871, 'lat': 4.6567903}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-los-rosales-1-habitaciones-2-banos-1-garajes/MC6176172,Más de 20 años,6,2025-11-28
MC6169078,"{'id': '1', 'nombre': 'Apartamento'}",500000000,60.03,65.8,1,2,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",SANTA BARBARA CENTRAL   EDIF TERUEL,SANTA BARBARA CENTRAL   Zona Urbana,,,Usado,"{'lon': -74.041405, 'lat': 4.700202}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-santa-barbara-central-edif-teruel-1-habitaciones-2-banos-1-garajes/MC6169078,Entre 10 y 20 años,6,2025-11-28
20156-M5774428,"{'id': '14', 'nombre': 'Apartaestudio'}",450000000,40.4,40.4,1,1,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,PASADENA,Pasadena,450000.0,Ru0026A INMUEBLES Y AVALUOS,Usado,"{'lon': -74.06032, 'lat': 4.693864}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-pasadena-1-habitaciones-1-banos-1-garajes/20156-M5774428,Entre 5 y 10 años,5,2025-11-28
13194-M5729710,"{'id': '1', 'nombre': 'Apartamento'}",710000000,58.0,60.0,1,2,2,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",CHICO NORTE ET  III   EDIF TORRE EMPRESARIAL CHICO,CHICO NORTE III SECTOR,610000.0,LUIS FERNANDO GARCIA,Usado,"{'lon': -74.05263, 'lat': 4.68454}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-et.-iii-edif-torre-empresarial-chico-1-habitaciones-2-banos-2-garajes/13194-M5729710,Entre 0 y 5 años,6,2025-11-28
MC3649724,"{'id': '1', 'nombre': 'Apartamento'}",460000000,58.0,58.0,1,2,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",EL PLAN,Colina Campestre,,,Usado,"{'lon': -74.06501, 'lat': 4.737088}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-plan-1-habitaciones-2-banos-1-garajes/MC3649724,Entre 0 y 5 años,4,2025-11-28
MC6174286,"{'id': '1', 'nombre': 'Apartamento'}",495000000,60.0,60.0,1,2,2,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",SANTA BARBARA OCCIDENTAL,SANTA BARBARA OCCIDENTAL   Zona Urbana,,,Usado,"{'lon': -74.04827, 'lat': 4.703846}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-santa-barbara-occidental-1-habitaciones-2-banos-2-garajes/MC6174286,Entre 10 y 20 años,5,2025-11-28
20347-M6098537,"{'id': '1', 'nombre': 'Apartamento'}",410000000,32.0,32.0,1,1,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,POLO CLUB,Polo Club,,Cat Real Estate,Usado,"{'lon': -74.06415, 'lat': 4.67107}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-polo-club-1-habitaciones-1-banos-1-garajes/20347-M6098537,Entre 0 y 5 años,5,2025-11-28
MC6173863,"{'id': '14', 'nombre': 'Apartaestudio'}",395000000,44.05,48.15,1,2,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",CJR CONTADOR 136,EL CONTADOR   Cedritos,,,Usado,"{'lon': -74.04189, 'lat': 4.7200713}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-cjr-contador-136-1-habitaciones-2-banos-1-garajes/MC6173863,Entre 5 y 10 años,5,2025-11-28
4660-M6163508,"{'id': '14', 'nombre': 'Apartaestudio'}",450000000,28.0,28.0,1,1,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO NORTE,Chico Norte,,SU PROPIEDAD,Usado,"{'lon': -74.05599, 'lat': 4.68159}",https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-chico-norte-1-habitaciones-1-banos-1-garajes/4660-M6163508,Entre 0 y 5 años,5,2025-11-28
MC6008853,"{'id': '1', 'nombre': 'Apartamento'}",240000000,25.69,27.82,1,1,0,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '3', 'nombre': 'Noroccidente'}",CJR PUNTO 82,POLO CLUB,250000.0,,Usado,"{'lon': -74.0623, 'lat': 4.6700215}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-cjr-punto-82-1-habitaciones-1-banos/MC6008853,Entre 0 y 5 años,4,2025-11-28
MC3356827,"{'id': '1', 'nombre': 'Apartamento'}",415000000,58.0,58.0,1,1,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",CHICO NORTE II,CHICO   Chicó,495000.0,,Usado,"{'lon': -74.03937, 'lat': 4.6795807}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-ii-1-habitaciones-1-banos-1-garajes/MC3356827,Remodelado,6,2025-11-28
MC6038009,"{'id': '1', 'nombre': 'Apartamento'}",160000000,31.37,37.28,1,1,0,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",SAN ANTONIO NOR   OCCIDENTAL,SAN ANTONIO NOROCCIDENTAL   Antonio Nariño,153500.0,,Usado,"{'lon': -74.03957, 'lat': 4.7579436}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-antonio-nor-occidental-1-habitaciones-1-banos/MC6038009,Entre 5 y 10 años,3,2025-11-28
346-M5859763,"{'id': '1', 'nombre': 'Apartamento'}",235000000,31.0,31.0,1,1,0,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",A S D ,North Point,250000.0,Luis Soto u0026 CIA SA,Usado,"{'lon': -74.02365, 'lat': 4.73248}",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-a.s.d.-1-habitaciones-1-banos/346-M5859763,Entre 0 y 5 años,4,2025-11-28
