propertyId,propertyType,salePrice,area,areac,rooms,bathrooms,garages,city,zone,neighborhood,commonNeighborhood,adminPrice,companyName,propertyState,coordinates,link,builtTime,stratum,Extraction Date
4630-M3150817,"{'id': '3', 'nombre': 'Oficina'}",2584000000,276.0,276.0,,2,4,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO,Chico,3700000.0,PROPIEDADES DE COLOMBIA SAS,Usado,"{'lon': -74.04351, 'lat': 4.6809464}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-2-banos-4-garajes/4630-M3150817,Entre 5 y 10 años,6,2026-05-18
17-M6583002,"{'id': '3', 'nombre': 'Oficina'}",2100000000,148.0,148.0,,1,3,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO NORTE,Chico Norte,2830000.0,ROBERTO COLLINS,Usado,"{'lon': -74.04946, 'lat': 4.68065}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-norte-1-banos-3-garajes/17-M6583002,Entre 5 y 10 años,6,2026-05-18
22393-M6561065,"{'id': '3', 'nombre': 'Oficina'}",305000000,40.0,40.0,,1,0,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO,Chico,,AVB INMOBILIARIO ,Usado,"{'lon': -74.08224, 'lat': 4.5944695}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-1-banos/22393-M6561065,Entre 0 y 5 años,6,2026-05-18
22393-M6550969,"{'id': '3', 'nombre': 'Oficina'}",530000000,43.35,43.35,,1,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,SANTA BARBARA,Santa Barbara,521000.0,AVB INMOBILIARIO ,Usado,"{'lon': -74.02935, 'lat': 4.7010326}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-santa-barbara-1-banos-1-garajes/22393-M6550969,Entre 5 y 10 años,6,2026-05-18
22562-M6599631,"{'id': '3', 'nombre': 'Oficina'}",1933750000,297.5,297.5,,5,4,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",SANTA BARBARA ORIENTAL,SANTA BARBARA ORIENTAL,550000.0,MMIRA Mundo Inmobiliario Ramírez Asociados SAS.,Usado,"{'lon': -74.032715, 'lat': 4.7020435}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-santa-barbara-oriental-5-banos-4-garajes/22562-M6599631,Más de 20 años,5,2026-05-18
617-M5796092,"{'id': '3', 'nombre': 'Oficina'}",145000000,24.29,24.29,,0,0,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,PASADENA,Pasadena,220000.0,Ideal Homes Co,Usado,"{'lon': -74.07477, 'lat': 4.720793}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-pasadena/617-M5796092,Entre 10 y 20 años,4,2026-05-18
617-M4319264,"{'id': '3', 'nombre': 'Oficina'}",770000000,85.0,85.0,,1,2,"{'id': '1', 'nombre': 'Bogotá D.C.'}","{'id': '1', 'nombre': 'Norte'}",CHICO NORTE ET  II,Chico,1049000.0,Ideal Homes Co,Usado,"{'lon': -74.04304, 'lat': 4.6816745}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-norte-et.-ii-1-banos-2-garajes/617-M4319264,Entre 10 y 20 años,6,2026-05-18
617-M6028322,"{'id': '3', 'nombre': 'Oficina'}",530000000,43.0,43.0,,1,1,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,SANTA BARBARA,Santa Barbara,450000.0,Ideal Homes Co,Usado,"{'lon': -74.029724, 'lat': 4.701127}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-santa-barbara-1-banos-1-garajes/617-M6028322,Entre 0 y 5 años,5,2026-05-18
15939-M5044845,"{'id': '3', 'nombre': 'Oficina'}",1100000000,134.0,134.0,,,3,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO NORTE,Chico Norte,1440000.0,Inmobiliaria CBM77,Usado,"{'lon': -74.05074, 'lat': 4.67863}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-norte-3-garajes/15939-M5044845,Más de 20 años,5,2026-05-18
15939-M5715242,"{'id': '3', 'nombre': 'Oficina'}",268000000,55.0,55.0,,1,0,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO NORTE,Chico Norte,460000.0,Inmobiliaria CBM77,Usado,"{'lon': -74.04544, 'lat': 4.69093}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-norte-1-banos/15939-M5715242,Más de 20 años,5,2026-05-18
